SourceName,DateAccessed,ParentLocation,Location,Period,Dim1,FactValueNumeric
WHO,10/17/2023 10:01,Africa,Togo,2000,Both sexes,15.68
WHO,10/17/2023 10:01,Africa,Togo,2000,Male,14.05
WHO,10/17/2023 10:01,Africa,Togo,2000,Female,17.35
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2019,Both sexes,18.16
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2019,Male,17.06
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2019,Female,19.06
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2015,Both sexes,17.83
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2015,Male,16.69
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2015,Female,18.74
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2010,Both sexes,17.31
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2010,Male,16.02
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2010,Female,18.35
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2000,Both sexes,15.95
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2000,Male,14.34
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2000,Female,17.41
WHO,10/17/2023 10:01,Africa,Uganda,2019,Both sexes,17.7
WHO,10/17/2023 10:01,Africa,Uganda,2019,Male,15.67
WHO,10/17/2023 10:01,Africa,Uganda,2019,Female,19.38
WHO,10/17/2023 10:01,Africa,Uganda,2015,Both sexes,17.36
WHO,10/17/2023 10:01,Africa,Uganda,2015,Male,15.17
WHO,10/17/2023 10:01,Africa,Uganda,2015,Female,19.16
WHO,10/17/2023 10:01,Africa,Uganda,2010,Both sexes,16.74
WHO,10/17/2023 10:01,Africa,Uganda,2010,Male,14.42
WHO,10/17/2023 10:01,Africa,Uganda,2010,Female,18.67
WHO,10/17/2023 10:01,Africa,Uganda,2000,Both sexes,14.66
WHO,10/17/2023 10:01,Africa,Uganda,2000,Male,12.49
WHO,10/17/2023 10:01,Africa,Uganda,2000,Female,16.62
WHO,10/17/2023 10:01,Africa,South Africa,2019,Both sexes,19.12
WHO,10/17/2023 10:01,Africa,South Africa,2019,Male,17.34
WHO,10/17/2023 10:01,Africa,South Africa,2019,Female,20.52
WHO,10/17/2023 10:01,Africa,South Africa,2015,Both sexes,17.68
WHO,10/17/2023 10:01,Africa,South Africa,2015,Male,15.93
WHO,10/17/2023 10:01,Africa,South Africa,2015,Female,19.12
WHO,10/17/2023 10:01,Africa,South Africa,2010,Both sexes,16.92
WHO,10/17/2023 10:01,Africa,South Africa,2010,Male,15.07
WHO,10/17/2023 10:01,Africa,South Africa,2010,Female,18.5
WHO,10/17/2023 10:01,Africa,South Africa,2000,Both sexes,16.22
WHO,10/17/2023 10:01,Africa,South Africa,2000,Male,14.4
WHO,10/17/2023 10:01,Africa,South Africa,2000,Female,17.96
WHO,10/17/2023 10:01,Africa,Zambia,2019,Both sexes,16.53
WHO,10/17/2023 10:01,Africa,Zambia,2019,Male,14.68
WHO,10/17/2023 10:01,Africa,Zambia,2019,Female,18.05
WHO,10/17/2023 10:01,Africa,Zambia,2015,Both sexes,16.13
WHO,10/17/2023 10:01,Africa,Zambia,2015,Male,14.26
WHO,10/17/2023 10:01,Africa,Zambia,2015,Female,17.65
WHO,10/17/2023 10:01,Africa,Zambia,2010,Both sexes,15.4
WHO,10/17/2023 10:01,Africa,Zambia,2010,Male,13.38
WHO,10/17/2023 10:01,Africa,Zambia,2010,Female,17.07
WHO,10/17/2023 10:01,Africa,Zambia,2000,Both sexes,13.2
WHO,10/17/2023 10:01,Africa,Zambia,2000,Male,11.59
WHO,10/17/2023 10:01,Africa,Zambia,2000,Female,14.7
WHO,10/17/2023 10:01,Africa,Zimbabwe,2019,Both sexes,15.55
WHO,10/17/2023 10:01,Africa,Zimbabwe,2019,Male,13.59
WHO,10/17/2023 10:01,Africa,Zimbabwe,2019,Female,16.99
WHO,10/17/2023 10:01,Africa,Zimbabwe,2015,Both sexes,15.11
WHO,10/17/2023 10:01,Africa,Zimbabwe,2015,Male,13.23
WHO,10/17/2023 10:01,Africa,Zimbabwe,2015,Female,16.45
WHO,10/17/2023 10:01,Africa,Zimbabwe,2010,Both sexes,14.12
WHO,10/17/2023 10:01,Africa,Zimbabwe,2010,Male,12.37
WHO,10/17/2023 10:01,Africa,Zimbabwe,2010,Female,15.37
WHO,10/17/2023 10:01,Africa,Zimbabwe,2000,Both sexes,14.41
WHO,10/17/2023 10:01,Africa,Zimbabwe,2000,Male,11.71
WHO,10/17/2023 10:01,Africa,Zimbabwe,2000,Female,17.14
WHO,10/17/2023 10:01,Americas,Argentina,2019,Both sexes,21.11
WHO,10/17/2023 10:01,Americas,Argentina,2019,Male,18.84
WHO,10/17/2023 10:01,Americas,Argentina,2019,Female,23.08
WHO,10/17/2023 10:01,Americas,Argentina,2015,Both sexes,20.98
WHO,10/17/2023 10:01,Americas,Argentina,2015,Male,18.63
WHO,10/17/2023 10:01,Americas,Argentina,2015,Female,23.04
WHO,10/17/2023 10:01,Americas,Argentina,2010,Both sexes,20.62
WHO,10/17/2023 10:01,Americas,Argentina,2010,Male,18.27
WHO,10/17/2023 10:01,Americas,Argentina,2010,Female,22.7
WHO,10/17/2023 10:01,Americas,Argentina,2000,Both sexes,20.18
WHO,10/17/2023 10:01,Americas,Argentina,2000,Male,17.58
WHO,10/17/2023 10:01,Americas,Argentina,2000,Female,22.52
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2019,Both sexes,20.59
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2019,Male,19.81
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2019,Female,21.31
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2015,Both sexes,20.43
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2015,Male,19.59
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2015,Female,21.2
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2010,Both sexes,20.5
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2010,Male,19.14
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2010,Female,21.77
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2000,Both sexes,20.27
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2000,Male,19.12
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2000,Female,21.32
WHO,10/17/2023 10:01,Americas,Bahamas,2019,Both sexes,20.84
WHO,10/17/2023 10:01,Americas,Bahamas,2019,Male,19.12
WHO,10/17/2023 10:01,Americas,Bahamas,2019,Female,22.39
WHO,10/17/2023 10:01,Americas,Bahamas,2015,Both sexes,20.88
WHO,10/17/2023 10:01,Americas,Bahamas,2015,Male,19.3
WHO,10/17/2023 10:01,Americas,Bahamas,2015,Female,22.28
WHO,10/17/2023 10:01,Americas,Bahamas,2010,Both sexes,20.7
WHO,10/17/2023 10:01,Americas,Bahamas,2010,Male,19.01
WHO,10/17/2023 10:01,Americas,Bahamas,2010,Female,22.22
WHO,10/17/2023 10:01,Americas,Bahamas,2000,Both sexes,19.95
WHO,10/17/2023 10:01,Americas,Bahamas,2000,Male,18.25
WHO,10/17/2023 10:01,Americas,Bahamas,2000,Female,21.37
WHO,10/17/2023 10:01,Americas,Belize,2019,Both sexes,21.53
WHO,10/17/2023 10:01,Americas,Belize,2019,Male,20.32
WHO,10/17/2023 10:01,Americas,Belize,2019,Female,22.93
WHO,10/17/2023 10:01,Americas,Belize,2015,Both sexes,21.47
WHO,10/17/2023 10:01,Americas,Belize,2015,Male,20.4
WHO,10/17/2023 10:01,Americas,Belize,2015,Female,22.75
WHO,10/17/2023 10:01,Americas,Belize,2010,Both sexes,21.3
WHO,10/17/2023 10:01,Americas,Belize,2010,Male,20.56
WHO,10/17/2023 10:01,Americas,Belize,2010,Female,22.15
WHO,10/17/2023 10:01,Americas,Belize,2000,Both sexes,18.74
WHO,10/17/2023 10:01,Americas,Belize,2000,Male,17.02
WHO,10/17/2023 10:01,Americas,Belize,2000,Female,20.73
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2019,Both sexes,18.56
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2019,Male,18.04
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2019,Female,19.06
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2015,Both sexes,18.51
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2015,Male,18.07
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2015,Female,18.91
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2010,Both sexes,18.53
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2010,Male,18.16
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2010,Female,18.87
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2000,Both sexes,17.8
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2000,Male,17.19
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2000,Female,18.36
WHO,10/17/2023 10:01,Americas,Brazil,2019,Both sexes,21.9
WHO,10/17/2023 10:01,Americas,Brazil,2019,Male,20.09
WHO,10/17/2023 10:01,Americas,Brazil,2019,Female,23.51
WHO,10/17/2023 10:01,Americas,Brazil,2015,Both sexes,21.42
WHO,10/17/2023 10:01,Americas,Brazil,2015,Male,19.65
WHO,10/17/2023 10:01,Americas,Brazil,2015,Female,23
WHO,10/17/2023 10:01,Americas,Brazil,2010,Both sexes,20.81
WHO,10/17/2023 10:01,Americas,Brazil,2010,Male,19.02
WHO,10/17/2023 10:01,Americas,Brazil,2010,Female,22.42
WHO,10/17/2023 10:01,Americas,Brazil,2000,Both sexes,19.7
WHO,10/17/2023 10:01,Americas,Brazil,2000,Male,17.96
WHO,10/17/2023 10:01,Americas,Brazil,2000,Female,21.31
WHO,10/17/2023 10:01,Americas,Barbados,2019,Both sexes,20.92
WHO,10/17/2023 10:01,Americas,Barbados,2019,Male,19.94
WHO,10/17/2023 10:01,Americas,Barbados,2019,Female,21.79
WHO,10/17/2023 10:01,Americas,Barbados,2015,Both sexes,21.4
WHO,10/17/2023 10:01,Americas,Barbados,2015,Male,21.01
WHO,10/17/2023 10:01,Americas,Barbados,2015,Female,21.72
WHO,10/17/2023 10:01,Americas,Barbados,2010,Both sexes,21.3
WHO,10/17/2023 10:01,Americas,Barbados,2010,Male,20.81
WHO,10/17/2023 10:01,Americas,Barbados,2010,Female,21.69
WHO,10/17/2023 10:01,Americas,Barbados,2000,Both sexes,20.72
WHO,10/17/2023 10:01,Americas,Barbados,2000,Male,19.69
WHO,10/17/2023 10:01,Americas,Barbados,2000,Female,21.52
WHO,10/17/2023 10:01,Americas,Canada,2019,Both sexes,25.15
WHO,10/17/2023 10:01,Americas,Canada,2019,Male,23.84
WHO,10/17/2023 10:01,Americas,Canada,2019,Female,26.38
WHO,10/17/2023 10:01,Americas,Canada,2015,Both sexes,24.72
WHO,10/17/2023 10:01,Americas,Canada,2015,Male,23.34
WHO,10/17/2023 10:01,Americas,Canada,2015,Female,25.98
WHO,10/17/2023 10:01,Americas,Canada,2010,Both sexes,24.35
WHO,10/17/2023 10:01,Americas,Canada,2010,Male,22.84
WHO,10/17/2023 10:01,Americas,Canada,2010,Female,25.7
WHO,10/17/2023 10:01,Americas,Canada,2000,Both sexes,22.51
WHO,10/17/2023 10:01,Americas,Canada,2000,Male,20.54
WHO,10/17/2023 10:01,Americas,Canada,2000,Female,24.27
WHO,10/17/2023 10:01,Americas,Chile,2019,Both sexes,24.27
WHO,10/17/2023 10:01,Americas,Chile,2019,Male,22.41
WHO,10/17/2023 10:01,Americas,Chile,2019,Female,25.88
WHO,10/17/2023 10:01,Americas,Chile,2015,Both sexes,23.61
WHO,10/17/2023 10:01,Americas,Chile,2015,Male,21.6
WHO,10/17/2023 10:01,Americas,Chile,2015,Female,25.35
WHO,10/17/2023 10:01,Americas,Chile,2010,Both sexes,22.45
WHO,10/17/2023 10:01,Americas,Chile,2010,Male,20.4
WHO,10/17/2023 10:01,Americas,Chile,2010,Female,24.22
WHO,10/17/2023 10:01,Americas,Chile,2000,Both sexes,21.32
WHO,10/17/2023 10:01,Americas,Chile,2000,Male,19.25
WHO,10/17/2023 10:01,Americas,Chile,2000,Female,23.09
WHO,10/17/2023 10:01,Americas,Colombia,2019,Both sexes,23.96
WHO,10/17/2023 10:01,Americas,Colombia,2019,Male,22.48
WHO,10/17/2023 10:01,Americas,Colombia,2019,Female,25.27
WHO,10/17/2023 10:01,Americas,Colombia,2015,Both sexes,23.42
WHO,10/17/2023 10:01,Americas,Colombia,2015,Male,22
WHO,10/17/2023 10:01,Americas,Colombia,2015,Female,24.68
WHO,10/17/2023 10:01,Americas,Colombia,2010,Both sexes,23.03
WHO,10/17/2023 10:01,Americas,Colombia,2010,Male,21.64
WHO,10/17/2023 10:01,Americas,Colombia,2010,Female,24.27
WHO,10/17/2023 10:01,Americas,Colombia,2000,Both sexes,21.74
WHO,10/17/2023 10:01,Americas,Colombia,2000,Male,20.29
WHO,10/17/2023 10:01,Americas,Colombia,2000,Female,23.06
WHO,10/17/2023 10:01,Americas,Costa Rica,2019,Both sexes,25.03
WHO,10/17/2023 10:01,Americas,Costa Rica,2019,Male,23.58
WHO,10/17/2023 10:01,Americas,Costa Rica,2019,Female,26.4
WHO,10/17/2023 10:01,Americas,Costa Rica,2015,Both sexes,24.87
WHO,10/17/2023 10:01,Americas,Costa Rica,2015,Male,23.32
WHO,10/17/2023 10:01,Americas,Costa Rica,2015,Female,26.36
WHO,10/17/2023 10:01,Americas,Costa Rica,2010,Both sexes,23.97
WHO,10/17/2023 10:01,Americas,Costa Rica,2010,Male,22.49
WHO,10/17/2023 10:01,Americas,Costa Rica,2010,Female,25.4
WHO,10/17/2023 10:01,Americas,Costa Rica,2000,Both sexes,22.38
WHO,10/17/2023 10:01,Americas,Costa Rica,2000,Male,20.78
WHO,10/17/2023 10:01,Americas,Costa Rica,2000,Female,23.96
WHO,10/17/2023 10:01,Americas,Cuba,2019,Both sexes,21.59
WHO,10/17/2023 10:01,Americas,Cuba,2019,Male,19.98
WHO,10/17/2023 10:01,Americas,Cuba,2019,Female,23.18
WHO,10/17/2023 10:01,Americas,Cuba,2015,Both sexes,21.81
WHO,10/17/2023 10:01,Americas,Cuba,2015,Male,20.34
WHO,10/17/2023 10:01,Americas,Cuba,2015,Female,23.24
WHO,10/17/2023 10:01,Americas,Cuba,2010,Both sexes,21.53
WHO,10/17/2023 10:01,Americas,Cuba,2010,Male,20.14
WHO,10/17/2023 10:01,Americas,Cuba,2010,Female,22.91
WHO,10/17/2023 10:01,Americas,Cuba,2000,Both sexes,21.6
WHO,10/17/2023 10:01,Americas,Cuba,2000,Male,20.23
WHO,10/17/2023 10:01,Americas,Cuba,2000,Female,22.98
WHO,10/17/2023 10:01,Americas,Dominican Republic,2019,Both sexes,20.65
WHO,10/17/2023 10:01,Americas,Dominican Republic,2019,Male,18.99
WHO,10/17/2023 10:01,Americas,Dominican Republic,2019,Female,22.36
WHO,10/17/2023 10:01,Americas,Dominican Republic,2015,Both sexes,20.24
WHO,10/17/2023 10:01,Americas,Dominican Republic,2015,Male,18.55
WHO,10/17/2023 10:01,Americas,Dominican Republic,2015,Female,22.02
WHO,10/17/2023 10:01,Americas,Dominican Republic,2010,Both sexes,21.38
WHO,10/17/2023 10:01,Americas,Dominican Republic,2010,Male,19.98
WHO,10/17/2023 10:01,Americas,Dominican Republic,2010,Female,22.85
WHO,10/17/2023 10:01,Americas,Dominican Republic,2000,Both sexes,22.42
WHO,10/17/2023 10:01,Americas,Dominican Republic,2000,Male,20.74
WHO,10/17/2023 10:01,Americas,Dominican Republic,2000,Female,24.38
WHO,10/17/2023 10:01,Americas,Ecuador,2019,Both sexes,23.2
WHO,10/17/2023 10:01,Americas,Ecuador,2019,Male,22.04
WHO,10/17/2023 10:01,Americas,Ecuador,2019,Female,24.31
WHO,10/17/2023 10:01,Americas,Ecuador,2015,Both sexes,22.53
WHO,10/17/2023 10:01,Americas,Ecuador,2015,Male,21.4
WHO,10/17/2023 10:01,Americas,Ecuador,2015,Female,23.61
WHO,10/17/2023 10:01,Americas,Ecuador,2010,Both sexes,21.62
WHO,10/17/2023 10:01,Americas,Ecuador,2010,Male,20.44
WHO,10/17/2023 10:01,Americas,Ecuador,2010,Female,22.77
WHO,10/17/2023 10:01,Americas,Ecuador,2000,Both sexes,21.94
WHO,10/17/2023 10:01,Americas,Ecuador,2000,Male,20.75
WHO,10/17/2023 10:01,Americas,Ecuador,2000,Female,23.09
WHO,10/17/2023 10:01,Americas,Grenada,2019,Both sexes,18.73
WHO,10/17/2023 10:01,Americas,Grenada,2019,Male,17.16
WHO,10/17/2023 10:01,Americas,Grenada,2019,Female,20.34
WHO,10/17/2023 10:01,Americas,Grenada,2015,Both sexes,18.86
WHO,10/17/2023 10:01,Americas,Grenada,2015,Male,17.34
WHO,10/17/2023 10:01,Americas,Grenada,2015,Female,20.39
WHO,10/17/2023 10:01,Americas,Grenada,2010,Both sexes,17.74
WHO,10/17/2023 10:01,Americas,Grenada,2010,Male,15.59
WHO,10/17/2023 10:01,Americas,Grenada,2010,Female,20.48
WHO,10/17/2023 10:01,Americas,Grenada,2000,Both sexes,17.86
WHO,10/17/2023 10:01,Americas,Grenada,2000,Male,15.12
WHO,10/17/2023 10:01,Americas,Grenada,2000,Female,21
WHO,10/17/2023 10:01,Americas,Guatemala,2019,Both sexes,20.47
WHO,10/17/2023 10:01,Americas,Guatemala,2019,Male,19.4
WHO,10/17/2023 10:01,Americas,Guatemala,2019,Female,21.43
WHO,10/17/2023 10:01,Americas,Guatemala,2015,Both sexes,19.85
WHO,10/17/2023 10:01,Americas,Guatemala,2015,Male,18.81
WHO,10/17/2023 10:01,Americas,Guatemala,2015,Female,20.81
WHO,10/17/2023 10:01,Americas,Guatemala,2010,Both sexes,19.55
WHO,10/17/2023 10:01,Americas,Guatemala,2010,Male,18.55
WHO,10/17/2023 10:01,Americas,Guatemala,2010,Female,20.49
WHO,10/17/2023 10:01,Americas,Guatemala,2000,Both sexes,19.11
WHO,10/17/2023 10:01,Americas,Guatemala,2000,Male,18.1
WHO,10/17/2023 10:01,Americas,Guatemala,2000,Female,20.12
WHO,10/17/2023 10:01,Americas,Guyana,2019,Both sexes,16.55
WHO,10/17/2023 10:01,Americas,Guyana,2019,Male,15.1
WHO,10/17/2023 10:01,Americas,Guyana,2019,Female,18.1
WHO,10/17/2023 10:01,Americas,Guyana,2015,Both sexes,16.61
WHO,10/17/2023 10:01,Americas,Guyana,2015,Male,15.19
WHO,10/17/2023 10:01,Americas,Guyana,2015,Female,18.03
WHO,10/17/2023 10:01,Americas,Guyana,2010,Both sexes,16.17
WHO,10/17/2023 10:01,Americas,Guyana,2010,Male,14.8
WHO,10/17/2023 10:01,Americas,Guyana,2010,Female,17.56
WHO,10/17/2023 10:01,Americas,Guyana,2000,Both sexes,15.93
WHO,10/17/2023 10:01,Americas,Guyana,2000,Male,14.61
WHO,10/17/2023 10:01,Americas,Guyana,2000,Female,17.29
WHO,10/17/2023 10:01,Americas,Honduras,2019,Both sexes,18.35
WHO,10/17/2023 10:01,Americas,Honduras,2019,Male,17.54
WHO,10/17/2023 10:01,Americas,Honduras,2019,Female,19.08
WHO,10/17/2023 10:01,Americas,Honduras,2015,Both sexes,17.87
WHO,10/17/2023 10:01,Americas,Honduras,2015,Male,17.04
WHO,10/17/2023 10:01,Americas,Honduras,2015,Female,18.65
WHO,10/17/2023 10:01,Americas,Honduras,2010,Both sexes,18.86
WHO,10/17/2023 10:01,Americas,Honduras,2010,Male,18.69
WHO,10/17/2023 10:01,Americas,Honduras,2010,Female,19.07
WHO,10/17/2023 10:01,Americas,Honduras,2000,Both sexes,19.55
WHO,10/17/2023 10:01,Americas,Honduras,2000,Male,19.62
WHO,10/17/2023 10:01,Americas,Honduras,2000,Female,19.56
WHO,10/17/2023 10:01,Americas,Haiti,2019,Both sexes,16.77
WHO,10/17/2023 10:01,Americas,Haiti,2019,Male,16.5
WHO,10/17/2023 10:01,Americas,Haiti,2019,Female,17.01
WHO,10/17/2023 10:01,Americas,Haiti,2015,Both sexes,16.47
WHO,10/17/2023 10:01,Americas,Haiti,2015,Male,16.25
WHO,10/17/2023 10:01,Americas,Haiti,2015,Female,16.66
WHO,10/17/2023 10:01,Americas,Haiti,2010,Both sexes,11.46
WHO,10/17/2023 10:01,Americas,Haiti,2010,Male,10.86
WHO,10/17/2023 10:01,Americas,Haiti,2010,Female,12.01
WHO,10/17/2023 10:01,Americas,Haiti,2000,Both sexes,15.77
WHO,10/17/2023 10:01,Americas,Haiti,2000,Male,15.59
WHO,10/17/2023 10:01,Americas,Haiti,2000,Female,15.92
WHO,10/17/2023 10:01,Americas,Jamaica,2019,Both sexes,21.32
WHO,10/17/2023 10:01,Americas,Jamaica,2019,Male,20.07
WHO,10/17/2023 10:01,Americas,Jamaica,2019,Female,22.63
WHO,10/17/2023 10:01,Americas,Jamaica,2015,Both sexes,21.36
WHO,10/17/2023 10:01,Americas,Jamaica,2015,Male,19.87
WHO,10/17/2023 10:01,Americas,Jamaica,2015,Female,22.95
WHO,10/17/2023 10:01,Americas,Jamaica,2010,Both sexes,21.63
WHO,10/17/2023 10:01,Americas,Jamaica,2010,Male,19.65
WHO,10/17/2023 10:01,Americas,Jamaica,2010,Female,23.79
WHO,10/17/2023 10:01,Americas,Jamaica,2000,Both sexes,20.99
WHO,10/17/2023 10:01,Americas,Jamaica,2000,Male,19.72
WHO,10/17/2023 10:01,Americas,Jamaica,2000,Female,22.28
WHO,10/17/2023 10:01,Americas,Saint Lucia,2019,Both sexes,20.91
WHO,10/17/2023 10:01,Americas,Saint Lucia,2019,Male,19.16
WHO,10/17/2023 10:01,Americas,Saint Lucia,2019,Female,22.91
WHO,10/17/2023 10:01,Americas,Saint Lucia,2015,Both sexes,21.69
WHO,10/17/2023 10:01,Americas,Saint Lucia,2015,Male,19.8
WHO,10/17/2023 10:01,Americas,Saint Lucia,2015,Female,23.78
WHO,10/17/2023 10:01,Americas,Saint Lucia,2010,Both sexes,22.02
WHO,10/17/2023 10:01,Americas,Saint Lucia,2010,Male,19.92
WHO,10/17/2023 10:01,Americas,Saint Lucia,2010,Female,24.29
WHO,10/17/2023 10:01,Americas,Saint Lucia,2000,Both sexes,20.03
WHO,10/17/2023 10:01,Americas,Saint Lucia,2000,Male,18.5
WHO,10/17/2023 10:01,Americas,Saint Lucia,2000,Female,21.66
WHO,10/17/2023 10:01,Americas,Mexico,2019,Both sexes,21.84
WHO,10/17/2023 10:01,Americas,Mexico,2019,Male,20.5
WHO,10/17/2023 10:01,Americas,Mexico,2019,Female,23.06
WHO,10/17/2023 10:01,Americas,Mexico,2015,Both sexes,21.73
WHO,10/17/2023 10:01,Americas,Mexico,2015,Male,20.42
WHO,10/17/2023 10:01,Americas,Mexico,2015,Female,22.93
WHO,10/17/2023 10:01,Americas,Mexico,2010,Both sexes,21.52
WHO,10/17/2023 10:01,Americas,Mexico,2010,Male,20.26
WHO,10/17/2023 10:01,Americas,Mexico,2010,Female,22.67
WHO,10/17/2023 10:01,Americas,Mexico,2000,Both sexes,21.57
WHO,10/17/2023 10:01,Americas,Mexico,2000,Male,20.28
WHO,10/17/2023 10:01,Americas,Mexico,2000,Female,22.73
WHO,10/17/2023 10:01,Americas,Nicaragua,2019,Both sexes,20.03
WHO,10/17/2023 10:01,Americas,Nicaragua,2019,Male,18.04
WHO,10/17/2023 10:01,Americas,Nicaragua,2019,Female,21.87
WHO,10/17/2023 10:01,Americas,Nicaragua,2015,Both sexes,19.91
WHO,10/17/2023 10:01,Americas,Nicaragua,2015,Male,18.18
WHO,10/17/2023 10:01,Americas,Nicaragua,2015,Female,21.48
WHO,10/17/2023 10:01,Americas,Nicaragua,2010,Both sexes,19.62
WHO,10/17/2023 10:01,Americas,Nicaragua,2010,Male,18.03
WHO,10/17/2023 10:01,Americas,Nicaragua,2010,Female,21.1
WHO,10/17/2023 10:01,Americas,Nicaragua,2000,Both sexes,20.06
WHO,10/17/2023 10:01,Americas,Nicaragua,2000,Male,18.63
WHO,10/17/2023 10:01,Americas,Nicaragua,2000,Female,21.33
WHO,10/17/2023 10:01,Americas,Panama,2019,Both sexes,24.26
WHO,10/17/2023 10:01,Americas,Panama,2019,Male,22.55
WHO,10/17/2023 10:01,Americas,Panama,2019,Female,25.95
WHO,10/17/2023 10:01,Americas,Panama,2015,Both sexes,24.01
WHO,10/17/2023 10:01,Americas,Panama,2015,Male,22.57
WHO,10/17/2023 10:01,Americas,Panama,2015,Female,25.42
WHO,10/17/2023 10:01,Americas,Panama,2010,Both sexes,23.33
WHO,10/17/2023 10:01,Americas,Panama,2010,Male,21.74
WHO,10/17/2023 10:01,Americas,Panama,2010,Female,24.96
WHO,10/17/2023 10:01,Americas,Panama,2000,Both sexes,23.32
WHO,10/17/2023 10:01,Americas,Panama,2000,Male,21.81
WHO,10/17/2023 10:01,Americas,Panama,2000,Female,24.92
WHO,10/17/2023 10:01,Americas,Peru,2019,Both sexes,24.38
WHO,10/17/2023 10:01,Americas,Peru,2019,Male,23.66
WHO,10/17/2023 10:01,Americas,Peru,2019,Female,25.05
WHO,10/17/2023 10:01,Americas,Peru,2015,Both sexes,24.03
WHO,10/17/2023 10:01,Americas,Peru,2015,Male,23.27
WHO,10/17/2023 10:01,Americas,Peru,2015,Female,24.71
WHO,10/17/2023 10:01,Americas,Peru,2010,Both sexes,23.04
WHO,10/17/2023 10:01,Americas,Peru,2010,Male,22.23
WHO,10/17/2023 10:01,Americas,Peru,2010,Female,23.77
WHO,10/17/2023 10:01,Americas,Peru,2000,Both sexes,22.31
WHO,10/17/2023 10:01,Americas,Peru,2000,Male,21.64
WHO,10/17/2023 10:01,Americas,Peru,2000,Female,22.88
WHO,10/17/2023 10:01,Americas,Paraguay,2019,Both sexes,21.78
WHO,10/17/2023 10:01,Americas,Paraguay,2019,Male,20.15
WHO,10/17/2023 10:01,Americas,Paraguay,2019,Female,23.5
WHO,10/17/2023 10:01,Americas,Paraguay,2015,Both sexes,21.81
WHO,10/17/2023 10:01,Americas,Paraguay,2015,Male,20.25
WHO,10/17/2023 10:01,Americas,Paraguay,2015,Female,23.46
WHO,10/17/2023 10:01,Americas,Paraguay,2010,Both sexes,21.57
WHO,10/17/2023 10:01,Americas,Paraguay,2010,Male,20.17
WHO,10/17/2023 10:01,Americas,Paraguay,2010,Female,23
WHO,10/17/2023 10:01,Americas,Paraguay,2000,Both sexes,22.02
WHO,10/17/2023 10:01,Americas,Paraguay,2000,Male,20.72
WHO,10/17/2023 10:01,Americas,Paraguay,2000,Female,23.27
WHO,10/17/2023 10:01,Americas,El Salvador,2019,Both sexes,22.12
WHO,10/17/2023 10:01,Americas,El Salvador,2019,Male,20.42
WHO,10/17/2023 10:01,Americas,El Salvador,2019,Female,23.57
WHO,10/17/2023 10:01,Americas,El Salvador,2015,Both sexes,21.76
WHO,10/17/2023 10:01,Americas,El Salvador,2015,Male,20.43
WHO,10/17/2023 10:01,Americas,El Salvador,2015,Female,22.85
WHO,10/17/2023 10:01,Americas,El Salvador,2010,Both sexes,22.08
WHO,10/17/2023 10:01,Americas,El Salvador,2010,Male,21.04
WHO,10/17/2023 10:01,Americas,El Salvador,2010,Female,22.96
WHO,10/17/2023 10:01,Americas,El Salvador,2000,Both sexes,21.44
WHO,10/17/2023 10:01,Americas,El Salvador,2000,Male,20.18
WHO,10/17/2023 10:01,Americas,El Salvador,2000,Female,22.58
